PedidoID,ProductoID,Cantidad,distancia_km,Caducidad,TiempoFabricacionMedio,Urgencia_1_Caducidad,Urgencia_2_Distancia,Urgencia_3_Combinada_60_40,Urgencia_4_Combinada_40_60,Urgencia_5_Tres_Factores,Urgencia_6_Logaritmica
4,50,50,242.85,9,3,0.1111111111111111,0.27321512949170845,0.17595271846335003,0.20837352213946952,0.19752009440306809,0.14621595078025845
4,29,30,242.85,30,10,0.03333333333333333,0.27321512949170845,0.12928605179668337,0.1772624110283584,0.2986312055141792,0.09541646579587369
4,1,80,242.85,9,3,0.1111111111111111,0.27321512949170845,0.17595271846335003,0.20837352213946952,0.19752009440306809,0.14621595078025845
4,2,80,242.85,27,9,0.037037037037037035,0.27321512949170845,0.1315082740189056,0.17874389250983988,0.2804830573660311,0.09792094073939236
4,3,10,242.85,21,7,0.047619047619047616,0.27321512949170845,0.13785748036811196,0.1829766967426441,0.24577406265703633,0.10502760076420506
4,44,90,242.85,21,7,0.047619047619047616,0.27321512949170845,0.13785748036811196,0.1829766967426441,0.24577406265703633,0.10502760076420506
4,41,90,242.85,18,6,0.05555555555555555,0.27321512949170845,0.1426193851300167,0.1861512999172473,0.22974231662529032,0.11031064470897306
4,7,80,242.85,12,4,0.08333333333333333,0.27321512949170845,0.15928605179668337,0.1972624110283584,0.2036312055141792,0.12849348519125547
4,38,50,242.85,9,3,0.1111111111111111,0.27321512949170845,0.17595271846335003,0.20837352213946952,0.19752009440306809,0.14621595078025845
4,37,20,242.85,9,3,0.1111111111111111,0.27321512949170845,0.17595271846335003,0.20837352213946952,0.19752009440306809,0.14621595078025845
4,30,10,242.85,21,7,0.047619047619047616,0.27321512949170845,0.13785748036811196,0.1829766967426441,0.24577406265703633,0.10502760076420506
4,16,30,242.85,12,4,0.08333333333333333,0.27321512949170845,0.15928605179668337,0.1972624110283584,0.2036312055141792,0.12849348519125547
4,17,50,242.85,30,10,0.03333333333333333,0.27321512949170845,0.12928605179668337,0.1772624110283584,0.2986312055141792,0.09541646579587369
4,5,20,242.85,3,1,0.3333333333333333,0.27321512949170845,0.30928605179668334,0.2972624110283584,0.2686312055141792,0.2738410405360266
4,7,60,242.85,12,4,0.08333333333333333,0.27321512949170845,0.15928605179668337,0.1972624110283584,0.2036312055141792,0.12849348519125547
4,26,60,242.85,3,1,0.3333333333333333,0.27321512949170845,0.30928605179668334,0.2972624110283584,0.2686312055141792,0.2738410405360266
4,17,60,242.85,30,10,0.03333333333333333,0.27321512949170845,0.12928605179668337,0.1772624110283584,0.2986312055141792,0.09541646579587369
5,36,20,825.56,15,5,0.06666666666666667,0.9287851855185293,0.4115140742074117,0.5839377779777841,0.41196888898889206,0.2422440749510933
5,15,10,825.56,12,4,0.08333333333333333,0.9287851855185293,0.4215140742074117,0.5906044446444508,0.40030222232222545,0.2530970055262689
5,18,40,825.56,6,2,0.16666666666666666,0.9287851855185293,0.4715140742074117,0.6239377779777842,0.40196888898889205,0.30497258603387434
5,5,50,825.56,3,1,0.3333333333333333,0.9287851855185293,0.5715140742074117,0.6906044446444508,0.4653022223222254,0.3984445608710401
5,1,40,825.56,9,3,0.1111111111111111,0.9287851855185293,0.4381807408740784,0.6017155557555619,0.39419111121111433,0.27081947111527194
5,3,70,825.56,21,7,0.047619047619047616,0.9287851855185293,0.4000855027788403,0.5763187303587366,0.4424450794650826,0.22963112109921852
5,22,20,825.56,24,8,0.041666666666666664,0.9287851855185293,0.39651407420741175,0.5739377779777842,0.4594688889888921,0.22564250631897212
5,19,90,825.56,21,7,0.047619047619047616,0.9287851855185293,0.4000855027788403,0.5763187303587366,0.4424450794650826,0.22963112109921852
5,22,50,825.56,24,8,0.041666666666666664,0.9287851855185293,0.39651407420741175,0.5739377779777842,0.4594688889888921,0.22564250631897212
5,44,50,825.56,21,7,0.047619047619047616,0.9287851855185293,0.4000855027788403,0.5763187303587366,0.4424450794650826,0.22963112109921852
5,41,80,825.56,18,6,0.05555555555555555,0.9287851855185293,0.40484740754074505,0.5794933335333398,0.42641333343333654,0.23491416504398652
5,2,10,825.56,27,9,0.037037037037037035,0.9287851855185293,0.3937362964296339,0.5720859261259323,0.4771540741740773,0.22252446107440582
5,1,100,825.56,9,3,0.1111111111111111,0.9287851855185293,0.4381807408740784,0.6017155557555619,0.39419111121111433,0.27081947111527194
5,34,50,825.56,24,8,0.041666666666666664,0.9287851855185293,0.39651407420741175,0.5739377779777842,0.4594688889888921,0.22564250631897212
5,32,90,825.56,18,6,0.05555555555555555,0.9287851855185293,0.40484740754074505,0.5794933335333398,0.42641333343333654,0.23491416504398652
5,42,100,825.56,30,10,0.03333333333333333,0.9287851855185293,0.39151407420741174,0.5706044446444508,0.4953022223222254,0.22001998613088716
5,42,10,825.56,30,10,0.03333333333333333,0.9287851855185293,0.39151407420741174,0.5706044446444508,0.4953022223222254,0.22001998613088716
5,9,50,825.56,6,2,0.16666666666666666,0.9287851855185293,0.4715140742074117,0.6239377779777842,0.40196888898889205,0.30497258603387434
5,26,20,825.56,3,1,0.3333333333333333,0.9287851855185293,0.5715140742074117,0.6906044446444508,0.4653022223222254,0.3984445608710401
5,40,40,825.56,12,4,0.08333333333333333,0.9287851855185293,0.4215140742074117,0.5906044446444508,0.40030222232222545,0.2530970055262689
6,34,30,821.5,24,8,0.041666666666666664,0.9242175370699548,0.39468701482798196,0.5711971889086396,0.4580985944543198,0.22493121942137548
6,31,40,821.5,24,8,0.041666666666666664,0.9242175370699548,0.39468701482798196,0.5711971889086396,0.4580985944543198,0.22493121942137548
6,40,90,821.5,12,4,0.08333333333333333,0.9242175370699548,0.41968701482798193,0.5878638555753062,0.39893192778765313,0.25238571862867226
6,48,40,821.5,9,3,0.1111111111111111,0.9242175370699548,0.4363536814946486,0.5989749666864173,0.39282081667654195,0.27010818421767524
6,10,60,821.5,15,5,0.06666666666666667,0.9242175370699548,0.4096870148279819,0.5811971889086395,0.4105985944543198,0.24153278805349665
6,4,20,821.5,3,1,0.3333333333333333,0.9242175370699548,0.5696870148279819,0.6878638555753062,0.46393192778765313,0.3977332739734434
6,14,20,821.5,6,2,0.16666666666666666,0.9242175370699548,0.4696870148279819,0.6211971889086395,0.4005985944543198,0.3042612991362777
6,2,90,821.5,27,9,0.037037037037037035,0.9242175370699548,0.39190923705020414,0.5693453370567877,0.475783779639505,0.22181317417680918
6,30,60,821.5,21,7,0.047619047619047616,0.9242175370699548,0.3982584433994105,0.573578141289592,0.4410747849305102,0.22891983420162187
6,12,90,821.5,15,5,0.06666666666666667,0.9242175370699548,0.4096870148279819,0.5811971889086395,0.4105985944543198,0.24153278805349665
6,40,80,821.5,12,4,0.08333333333333333,0.9242175370699548,0.41968701482798193,0.5878638555753062,0.39893192778765313,0.25238571862867226
6,33,30,821.5,24,8,0.041666666666666664,0.9242175370699548,0.39468701482798196,0.5711971889086396,0.4580985944543198,0.22493121942137548
6,28,30,821.5,12,4,0.08333333333333333,0.9242175370699548,0.41968701482798193,0.5878638555753062,0.39893192778765313,0.25238571862867226
6,30,30,821.5,21,7,0.047619047619047616,0.9242175370699548,0.3982584433994105,0.573578141289592,0.4410747849305102,0.22891983420162187
6,17,70,821.5,30,10,0.03333333333333333,0.9242175370699548,0.38968701482798196,0.5678638555753062,0.4939319277876531,0.21930869923329052
6,29,30,821.5,30,10,0.03333333333333333,0.9242175370699548,0.38968701482798196,0.5678638555753062,0.4939319277876531,0.21930869923329052
6,37,60,821.5,9,3,0.1111111111111111,0.9242175370699548,0.4363536814946486,0.5989749666864173,0.39282081667654195,0.27010818421767524
6,44,70,821.5,21,7,0.047619047619047616,0.9242175370699548,0.3982584433994105,0.573578141289592,0.4410747849305102,0.22891983420162187
8,24,100,561.34,21,7,0.047619047619047616,0.6315280246608015,0.2811826384357492,0.3979644338440999,0.35326793120776423,0.1794191151863876
8,38,20,561.34,9,3,0.1111111111111111,0.6315280246608015,0.31927787653098727,0.4233612592409253,0.305013962953796,0.22060746520244098
8,16,20,561.34,12,4,0.08333333333333333,0.6315280246608015,0.3026112098643206,0.4122501481298142,0.3111250740649071,0.20288499961343798
8,50,20,561.34,9,3,0.1111111111111111,0.6315280246608015,0.31927787653098727,0.4233612592409253,0.305013962953796,0.22060746520244098
8,28,50,561.34,12,4,0.08333333333333333,0.6315280246608015,0.3026112098643206,0.4122501481298142,0.3111250740649071,0.20288499961343798
8,20,90,561.34,3,1,0.3333333333333333,0.6315280246608015,0.4526112098643206,0.5122501481298142,0.37612507406490714,0.34823255495820915
8,4,40,561.34,3,1,0.3333333333333333,0.6315280246608015,0.4526112098643206,0.5122501481298142,0.37612507406490714,0.34823255495820915
8,33,80,561.34,24,8,0.041666666666666664,0.6315280246608015,0.27761120986432064,0.39558348146314753,0.3702917407315738,0.1754305004061412
8,18,10,561.34,6,2,0.16666666666666666,0.6315280246608015,0.3526112098643206,0.4455834814631475,0.3127917407315738,0.2547605801210434
8,42,40,561.34,30,10,0.03333333333333333,0.6315280246608015,0.27261120986432064,0.3922501481298142,0.4061250740649071,0.16980798021805624
8,11,50,561.34,21,7,0.047619047619047616,0.6315280246608015,0.2811826384357492,0.3979644338440999,0.35326793120776423,0.1794191151863876
8,9,100,561.34,6,2,0.16666666666666666,0.6315280246608015,0.3526112098643206,0.4455834814631475,0.3127917407315738,0.2547605801210434
8,13,40,561.34,30,10,0.03333333333333333,0.6315280246608015,0.27261120986432064,0.3922501481298142,0.4061250740649071,0.16980798021805624
8,18,100,561.34,6,2,0.16666666666666666,0.6315280246608015,0.3526112098643206,0.4455834814631475,0.3127917407315738,0.2547605801210434
8,25,90,561.34,15,5,0.06666666666666667,0.6315280246608015,0.2926112098643206,0.40558348146314754,0.3227917407315738,0.19203206903826237
8,43,80,561.34,3,1,0.3333333333333333,0.6315280246608015,0.4526112098643206,0.5122501481298142,0.37612507406490714,0.34823255495820915
8,2,60,561.34,27,9,0.037037037037037035,0.6315280246608015,0.2748334320865428,0.3937316296112957,0.387976925916759,0.1723124551615749
8,32,10,561.34,18,6,0.05555555555555555,0.6315280246608015,0.28594454319765394,0.40113903701870307,0.3372361851760182,0.1847021591311556
8,20,30,561.34,3,1,0.3333333333333333,0.6315280246608015,0.4526112098643206,0.5122501481298142,0.37612507406490714,0.34823255495820915
8,39,70,561.34,30,10,0.03333333333333333,0.6315280246608015,0.27261120986432064,0.3922501481298142,0.4061250740649071,0.16980798021805624
9,26,90,159.69,3,1,0.3333333333333333,0.17965708885538778,0.27186283554215507,0.241127586646566,0.24056379332328298,0.2509445887900999
9,3,90,159.69,21,7,0.047619047619047616,0.17965708885538778,0.10043426411358368,0.1268418723608517,0.21770665046614013,0.08213114901827834
9,35,100,159.69,18,6,0.05555555555555555,0.17965708885538778,0.10519616887548844,0.1300164755354549,0.20167490443439412,0.08741419296304637
9,50,60,159.69,9,3,0.1111111111111111,0.17965708885538778,0.13852950220882176,0.15223869775767712,0.16945268221217188,0.12331949903433174
9,39,40,159.69,30,10,0.03333333333333333,0.17965708885538778,0.09186283554215512,0.121127586646566,0.270563793323283,0.07252001404994698
9,21,30,159.69,6,2,0.16666666666666666,0.17965708885538778,0.1718628355421551,0.17446091997989932,0.17723045998994966,0.15747261395293416
9,16,30,159.69,12,4,0.08333333333333333,0.17965708885538778,0.1218628355421551,0.141127586646566,0.175563793323283,0.10559703344532875
9,50,90,159.69,9,3,0.1111111111111111,0.17965708885538778,0.13852950220882176,0.15223869775767712,0.16945268221217188,0.12331949903433174
9,37,80,159.69,9,3,0.1111111111111111,0.17965708885538778,0.13852950220882176,0.15223869775767712,0.16945268221217188,0.12331949903433174
9,12,60,159.69,15,5,0.06666666666666667,0.17965708885538778,0.11186283554215512,0.13446091997989934,0.18723045998994967,0.09474410287015311
9,31,70,159.69,24,8,0.041666666666666664,0.17965708885538778,0.0968628355421551,0.12446091997989933,0.23473045998994968,0.07814253423803194
9,24,100,159.69,21,7,0.047619047619047616,0.17965708885538778,0.10043426411358368,0.1268418723608517,0.21770665046614013,0.08213114901827834
9,21,80,159.69,6,2,0.16666666666666666,0.17965708885538778,0.1718628355421551,0.17446091997989932,0.17723045998994966,0.15747261395293416
9,39,100,159.69,30,10,0.03333333333333333,0.17965708885538778,0.09186283554215512,0.121127586646566,0.270563793323283,0.07252001404994698
9,35,50,159.69,18,6,0.05555555555555555,0.17965708885538778,0.10519616887548844,0.1300164755354549,0.20167490443439412,0.08741419296304637
9,36,10,159.69,15,5,0.06666666666666667,0.17965708885538778,0.11186283554215512,0.13446091997989934,0.18723045998994967,0.09474410287015311
9,5,50,159.69,3,1,0.3333333333333333,0.17965708885538778,0.27186283554215507,0.241127586646566,0.24056379332328298,0.2509445887900999
9,16,50,159.69,12,4,0.08333333333333333,0.17965708885538778,0.1218628355421551,0.141127586646566,0.175563793323283,0.10559703344532875
9,34,80,159.69,24,8,0.041666666666666664,0.17965708885538778,0.0968628355421551,0.12446091997989933,0.23473045998994968,0.07814253423803194
9,31,10,159.69,24,8,0.041666666666666664,0.17965708885538778,0.0968628355421551,0.12446091997989933,0.23473045998994968,0.07814253423803194
10,25,50,888.86,15,5,0.06666666666666667,1.0,0.44,0.6266666666666666,0.43333333333333335,0.2531211189642834
10,3,10,888.86,21,7,0.047619047619047616,1.0,0.4285714285714286,0.6190476190476191,0.4638095238095238,0.24050816511240863
10,11,60,888.86,21,7,0.047619047619047616,1.0,0.4285714285714286,0.6190476190476191,0.4638095238095238,0.24050816511240863
10,30,30,888.86,21,7,0.047619047619047616,1.0,0.4285714285714286,0.6190476190476191,0.4638095238095238,0.24050816511240863
10,35,40,888.86,18,6,0.05555555555555555,1.0,0.43333333333333335,0.6222222222222222,0.4477777777777778,0.24579120905717664
10,37,60,888.86,9,3,0.1111111111111111,1.0,0.4666666666666667,0.6444444444444444,0.4155555555555555,0.28169651512846205
10,41,40,888.86,18,6,0.05555555555555555,1.0,0.43333333333333335,0.6222222222222222,0.4477777777777778,0.24579120905717664
10,12,20,888.86,15,5,0.06666666666666667,1.0,0.44,0.6266666666666666,0.43333333333333335,0.2531211189642834
10,14,40,888.86,6,2,0.16666666666666666,1.0,0.5,0.6666666666666666,0.42333333333333334,0.31584963004706446
10,24,50,888.86,21,7,0.047619047619047616,1.0,0.4285714285714286,0.6190476190476191,0.4638095238095238,0.24050816511240863
10,49,90,888.86,21,7,0.047619047619047616,1.0,0.4285714285714286,0.6190476190476191,0.4638095238095238,0.24050816511240863
10,19,50,888.86,21,7,0.047619047619047616,1.0,0.4285714285714286,0.6190476190476191,0.4638095238095238,0.24050816511240863
10,17,70,888.86,30,10,0.03333333333333333,1.0,0.42000000000000004,0.6133333333333333,0.5166666666666666,0.23089703014407728
10,1,70,888.86,9,3,0.1111111111111111,1.0,0.4666666666666667,0.6444444444444444,0.4155555555555555,0.28169651512846205
10,10,10,888.86,15,5,0.06666666666666667,1.0,0.44,0.6266666666666666,0.43333333333333335,0.2531211189642834
10,38,30,888.86,9,3,0.1111111111111111,1.0,0.4666666666666667,0.6444444444444444,0.4155555555555555,0.28169651512846205
10,48,50,888.86,9,3,0.1111111111111111,1.0,0.4666666666666667,0.6444444444444444,0.4155555555555555,0.28169651512846205
10,36,10,888.86,15,5,0.06666666666666667,1.0,0.44,0.6266666666666666,0.43333333333333335,0.2531211189642834
10,42,100,888.86,30,10,0.03333333333333333,1.0,0.42000000000000004,0.6133333333333333,0.5166666666666666,0.23089703014407728
10,29,70,888.86,30,10,0.03333333333333333,1.0,0.42000000000000004,0.6133333333333333,0.5166666666666666,0.23089703014407728
11,1,40,498.36,9,3,0.1111111111111111,0.5606732218797111,0.2909359554185511,0.38084837757227114,0.2837575221194689,0.20728754515741257
11,23,50,498.36,18,6,0.05555555555555555,0.5606732218797111,0.2576026220852178,0.3586261553500489,0.3159797443416911,0.17138223908612718
11,18,70,498.36,6,2,0.16666666666666666,0.5606732218797111,0.32426928875188443,0.40307059979449333,0.2915352998972467,0.241440660076015
11,11,40,498.36,21,7,0.047619047619047616,0.5606732218797111,0.25284071732331304,0.3554515521754457,0.33201149037343713,0.16609919514135918
11,48,70,498.36,9,3,0.1111111111111111,0.5606732218797111,0.2909359554185511,0.38084837757227114,0.2837575221194689,0.20728754515741257
11,44,90,498.36,21,7,0.047619047619047616,0.5606732218797111,0.25284071732331304,0.3554515521754457,0.33201149037343713,0.16609919514135918
11,5,40,498.36,3,1,0.3333333333333333,0.5606732218797111,0.4242692887518844,0.46973726646116,0.35486863323058004,0.3349126349131807
11,2,60,498.36,27,9,0.037037037037037035,0.5606732218797111,0.24649151097410668,0.3512187479426415,0.3667204850824319,0.15899253511654649
11,35,60,498.36,18,6,0.05555555555555555,0.5606732218797111,0.2576026220852178,0.3586261553500489,0.3159797443416911,0.17138223908612718
11,22,20,498.36,24,8,0.041666666666666664,0.5606732218797111,0.24926928875188445,0.35307059979449334,0.3490352998972467,0.16211058036111278
11,17,30,498.36,30,10,0.03333333333333333,0.5606732218797111,0.24426928875188444,0.34973726646116,0.38486863323058,0.15648806017302783
11,31,70,498.36,24,8,0.041666666666666664,0.5606732218797111,0.24926928875188445,0.35307059979449334,0.3490352998972467,0.16211058036111278
11,50,40,498.36,9,3,0.1111111111111111,0.5606732218797111,0.2909359554185511,0.38084837757227114,0.2837575221194689,0.20728754515741257
11,21,40,498.36,6,2,0.16666666666666666,0.5606732218797111,0.32426928875188443,0.40307059979449333,0.2915352998972467,0.241440660076015
11,29,60,498.36,30,10,0.03333333333333333,0.5606732218797111,0.24426928875188444,0.34973726646116,0.38486863323058,0.15648806017302783
11,21,90,498.36,6,2,0.16666666666666666,0.5606732218797111,0.32426928875188443,0.40307059979449333,0.2915352998972467,0.241440660076015
11,37,50,498.36,9,3,0.1111111111111111,0.5606732218797111,0.2909359554185511,0.38084837757227114,0.2837575221194689,0.20728754515741257
11,4,40,498.36,3,1,0.3333333333333333,0.5606732218797111,0.4242692887518844,0.46973726646116,0.35486863323058004,0.3349126349131807
11,8,90,498.36,12,4,0.08333333333333333,0.5606732218797111,0.27426928875188444,0.36973726646116,0.28986863323058,0.18956507956840957
11,48,10,498.36,9,3,0.1111111111111111,0.5606732218797111,0.2909359554185511,0.38084837757227114,0.2837575221194689,0.20728754515741257
12,22,70,403.61,24,8,0.041666666666666664,0.4540760074702428,0.20663040298809712,0.2891122711488123,0.3170561355744062,0.14088659190933966
12,43,70,403.61,3,1,0.3333333333333333,0.4540760074702428,0.38163040298809714,0.405778937815479,0.3228894689077395,0.3136886464614076
12,30,100,403.61,21,7,0.047619047619047616,0.4540760074702428,0.2102018315595257,0.2914932235297647,0.3000323260505966,0.14487520668958606
12,33,50,403.61,24,8,0.041666666666666664,0.4540760074702428,0.20663040298809712,0.2891122711488123,0.3170561355744062,0.14088659190933966
12,37,90,403.61,9,3,0.1111111111111111,0.4540760074702428,0.24829706965476378,0.3168900489265901,0.2517783577966284,0.18606355670563945
12,9,50,403.61,6,2,0.16666666666666666,0.4540760074702428,0.2816304029880971,0.3391122711488123,0.25955613557440615,0.22021667162424186
12,9,30,403.61,6,2,0.16666666666666666,0.4540760074702428,0.2816304029880971,0.3391122711488123,0.25955613557440615,0.22021667162424186
12,16,40,403.61,12,4,0.08333333333333333,0.4540760074702428,0.23163040298809712,0.305778937815479,0.2578894689077395,0.16834109111663648
12,23,70,403.61,18,6,0.05555555555555555,0.4540760074702428,0.21496373632143045,0.29466782670436786,0.2840005800188506,0.15015825063435406
12,31,70,403.61,24,8,0.041666666666666664,0.4540760074702428,0.20663040298809712,0.2891122711488123,0.3170561355744062,0.14088659190933966
12,49,60,403.61,21,7,0.047619047619047616,0.4540760074702428,0.2102018315595257,0.2914932235297647,0.3000323260505966,0.14487520668958606
12,28,80,403.61,12,4,0.08333333333333333,0.4540760074702428,0.23163040298809712,0.305778937815479,0.2578894689077395,0.16834109111663648
12,13,80,403.61,30,10,0.03333333333333333,0.4540760074702428,0.20163040298809712,0.285778937815479,0.35288946890773953,0.1352640717212547
12,8,50,403.61,12,4,0.08333333333333333,0.4540760074702428,0.23163040298809712,0.305778937815479,0.2578894689077395,0.16834109111663648
12,34,60,403.61,24,8,0.041666666666666664,0.4540760074702428,0.20663040298809712,0.2891122711488123,0.3170561355744062,0.14088659190933966
12,20,100,403.61,3,1,0.3333333333333333,0.4540760074702428,0.38163040298809714,0.405778937815479,0.3228894689077395,0.3136886464614076
12,38,100,403.61,9,3,0.1111111111111111,0.4540760074702428,0.24829706965476378,0.3168900489265901,0.2517783577966284,0.18606355670563945
12,23,50,403.61,18,6,0.05555555555555555,0.4540760074702428,0.21496373632143045,0.29466782670436786,0.2840005800188506,0.15015825063435406
13,45,100,433.31,18,6,0.05555555555555555,0.4874895934117859,0.2283291706980477,0.3147159782692937,0.29402465580131354,0.15697401360543867
13,32,90,433.31,18,6,0.05555555555555555,0.4874895934117859,0.2283291706980477,0.3147159782692937,0.29402465580131354,0.15697401360543867
13,4,50,433.31,3,1,0.3333333333333333,0.4874895934117859,0.39499583736471433,0.4258270893804048,0.3329135446902024,0.3205044094324922
13,10,10,433.31,15,5,0.06666666666666667,0.4874895934117859,0.23499583736471438,0.3191604227137382,0.27958021135686906,0.1643039235125454
13,36,100,433.31,15,5,0.06666666666666667,0.4874895934117859,0.23499583736471438,0.3191604227137382,0.27958021135686906,0.1643039235125454
13,33,20,433.31,24,8,0.041666666666666664,0.4874895934117859,0.21999583736471437,0.30916042271373817,0.32708021135686915,0.14770235488042424
13,38,10,433.31,9,3,0.1111111111111111,0.4874895934117859,0.261662504031381,0.33693820049151596,0.2618024335790913,0.19287931967672406
13,36,70,433.31,15,5,0.06666666666666667,0.4874895934117859,0.23499583736471438,0.3191604227137382,0.27958021135686906,0.1643039235125454
13,35,40,433.31,18,6,0.05555555555555555,0.4874895934117859,0.2283291706980477,0.3147159782692937,0.29402465580131354,0.15697401360543867
13,38,60,433.31,9,3,0.1111111111111111,0.4874895934117859,0.261662504031381,0.33693820049151596,0.2618024335790913,0.19287931967672406
13,46,30,433.31,15,5,0.06666666666666667,0.4874895934117859,0.23499583736471438,0.3191604227137382,0.27958021135686906,0.1643039235125454
