PedidoID,ProductoID,Cantidad,distancia_km,Caducidad,TiempoFabricacionMedio
12,31,70,-0.32146739872238894,0.9623361191331415,0.9623361191331417
12,49,60,-0.32146739872238894,0.6007458725038102,0.6007458725038102
12,28,80,-0.32146739872238894,-0.48402486738418393,-0.48402486738418393
12,13,80,-0.32146739872238894,1.6855166123918044,1.6855166123918044
12,8,50,-0.32146739872238894,-0.48402486738418393,-0.48402486738418393
12,34,60,-0.32146739872238894,0.9623361191331415,0.9623361191331417
12,20,100,-0.32146739872238894,-1.568795607272178,-1.568795607272178
12,38,100,-0.32146739872238894,-0.8456151140135153,-0.8456151140135153
12,23,50,-0.32146739872238894,0.2391556258744788,0.23915562587447883
13,45,100,-0.19189437404874254,0.2391556258744788,0.23915562587447883
13,32,90,-0.19189437404874254,0.2391556258744788,0.23915562587447883
13,4,50,-0.19189437404874254,-1.568795607272178,-1.568795607272178
13,10,10,-0.19189437404874254,-0.12243462075485255,-0.12243462075485256
13,36,100,-0.19189437404874254,-0.12243462075485255,-0.12243462075485256
13,33,20,-0.19189437404874254,0.9623361191331415,0.9623361191331417
13,38,10,-0.19189437404874254,-0.8456151140135153,-0.8456151140135153
13,36,70,-0.19189437404874254,-0.12243462075485255,-0.12243462075485256
13,35,40,-0.19189437404874254,0.2391556258744788,0.23915562587447883
13,38,60,-0.19189437404874254,-0.8456151140135153,-0.8456151140135153
13,46,30,-0.19189437404874254,-0.12243462075485255,-0.12243462075485256
13,42,100,-0.19189437404874254,1.6855166123918044,1.6855166123918044
13,27,100,-0.19189437404874254,1.6855166123918044,1.6855166123918044
13,22,80,-0.19189437404874254,0.9623361191331415,0.9623361191331417
13,33,10,-0.19189437404874254,0.9623361191331415,0.9623361191331417
13,48,10,-0.19189437404874254,-0.8456151140135153,-0.8456151140135153
13,44,70,-0.19189437404874254,0.6007458725038102,0.6007458725038102
13,24,50,-0.19189437404874254,0.6007458725038102,0.6007458725038102
13,12,70,-0.19189437404874254,-0.12243462075485255,-0.12243462075485256
13,40,30,-0.19189437404874254,-0.48402486738418393,-0.48402486738418393
14,38,30,1.0219038389041837,-0.8456151140135153,-0.8456151140135153
14,17,40,1.0219038389041837,1.6855166123918044,1.6855166123918044
14,50,70,1.0219038389041837,-0.8456151140135153,-0.8456151140135153
14,7,80,1.0219038389041837,-0.48402486738418393,-0.48402486738418393
14,48,10,1.0219038389041837,-0.8456151140135153,-0.8456151140135153
14,40,30,1.0219038389041837,-0.48402486738418393,-0.48402486738418393
14,36,60,1.0219038389041837,-0.12243462075485255,-0.12243462075485256
14,18,50,1.0219038389041837,-1.2072053606428466,-1.2072053606428468
14,8,50,1.0219038389041837,-0.48402486738418393,-0.48402486738418393
14,23,20,1.0219038389041837,0.2391556258744788,0.23915562587447883
14,41,80,1.0219038389041837,0.2391556258744788,0.23915562587447883
14,24,30,1.0219038389041837,0.6007458725038102,0.6007458725038102
14,21,10,1.0219038389041837,-1.2072053606428466,-1.2072053606428468
14,31,20,1.0219038389041837,0.9623361191331415,0.9623361191331417
14,19,10,1.0219038389041837,0.6007458725038102,0.6007458725038102
14,50,50,1.0219038389041837,-0.8456151140135153,-0.8456151140135153
14,8,30,1.0219038389041837,-0.48402486738418393,-0.48402486738418393
14,24,100,1.0219038389041837,0.6007458725038102,0.6007458725038102
14,18,30,1.0219038389041837,-1.2072053606428466,-1.2072053606428468
14,37,50,1.0219038389041837,-0.8456151140135153,-0.8456151140135153
15,19,10,0.366665705041054,0.6007458725038102,0.6007458725038102
15,32,20,0.366665705041054,0.2391556258744788,0.23915562587447883
15,24,90,0.366665705041054,0.6007458725038102,0.6007458725038102
15,43,50,0.366665705041054,-1.568795607272178,-1.568795607272178
15,43,60,0.366665705041054,-1.568795607272178,-1.568795607272178
15,2,20,0.366665705041054,1.323926365762473,1.323926365762473
15,15,80,0.366665705041054,-0.48402486738418393,-0.48402486738418393
15,43,40,0.366665705041054,-1.568795607272178,-1.568795607272178
15,37,70,0.366665705041054,-0.8456151140135153,-0.8456151140135153
15,48,40,0.366665705041054,-0.8456151140135153,-0.8456151140135153
15,23,100,0.366665705041054,0.2391556258744788,0.23915562587447883
15,36,70,0.366665705041054,-0.12243462075485255,-0.12243462075485256
15,32,100,0.366665705041054,0.2391556258744788,0.23915562587447883
15,21,50,0.366665705041054,-1.2072053606428466,-1.2072053606428468
15,36,90,0.366665705041054,-0.12243462075485255,-0.12243462075485256
15,44,60,0.366665705041054,0.6007458725038102,0.6007458725038102
15,14,80,0.366665705041054,-1.2072053606428466,-1.2072053606428468
15,11,90,0.366665705041054,0.6007458725038102,0.6007458725038102
15,18,20,0.366665705041054,-1.2072053606428466,-1.2072053606428468
17,43,30,0.2280618331931838,-1.568795607272178,-1.568795607272178
17,6,70,0.2280618331931838,0.2391556258744788,0.23915562587447883
17,13,70,0.2280618331931838,1.6855166123918044,1.6855166123918044
17,33,40,0.2280618331931838,0.9623361191331415,0.9623361191331417
17,12,60,0.2280618331931838,-0.12243462075485255,-0.12243462075485256
17,27,60,0.2280618331931838,1.6855166123918044,1.6855166123918044
17,6,20,0.2280618331931838,0.2391556258744788,0.23915562587447883
17,25,30,0.2280618331931838,-0.12243462075485255,-0.12243462075485256
17,1,90,0.2280618331931838,-0.8456151140135153,-0.8456151140135153
17,38,80,0.2280618331931838,-0.8456151140135153,-0.8456151140135153
17,41,60,0.2280618331931838,0.2391556258744788,0.23915562587447883
17,33,70,0.2280618331931838,0.9623361191331415,0.9623361191331417
17,3,50,0.2280618331931838,0.6007458725038102,0.6007458725038102
17,13,80,0.2280618331931838,1.6855166123918044,1.6855166123918044
17,33,10,0.2280618331931838,0.9623361191331415,0.9623361191331417
17,30,50,0.2280618331931838,0.6007458725038102,0.6007458725038102
17,22,50,0.2280618331931838,0.9623361191331415,0.9623361191331417
17,9,30,0.2280618331931838,-1.2072053606428466,-1.2072053606428468
17,45,70,0.2280618331931838,0.2391556258744788,0.23915562587447883
17,19,100,0.2280618331931838,0.6007458725038102,0.6007458725038102
18,23,100,-1.0776590609002723,0.2391556258744788,0.23915562587447883
18,33,90,-1.0776590609002723,0.9623361191331415,0.9623361191331417
18,17,80,-1.0776590609002723,1.6855166123918044,1.6855166123918044
18,45,40,-1.0776590609002723,0.2391556258744788,0.23915562587447883
18,23,10,-1.0776590609002723,0.2391556258744788,0.23915562587447883
18,44,40,-1.0776590609002723,0.6007458725038102,0.6007458725038102
18,14,50,-1.0776590609002723,-1.2072053606428466,-1.2072053606428468
18,35,30,-1.0776590609002723,0.2391556258744788,0.23915562587447883
18,40,30,-1.0776590609002723,-0.48402486738418393,-0.48402486738418393
18,43,40,-1.0776590609002723,-1.568795607272178,-1.568795607272178
18,26,70,-1.0776590609002723,-1.568795607272178,-1.568795607272178
18,25,90,-1.0776590609002723,-0.12243462075485255,-0.12243462075485256
18,1,10,-1.0776590609002723,-0.8456151140135153,-0.8456151140135153
18,46,60,-1.0776590609002723,-0.12243462075485255,-0.12243462075485256
18,30,100,-1.0776590609002723,0.6007458725038102,0.6007458725038102
18,14,40,-1.0776590609002723,-1.2072053606428466,-1.2072053606428468
18,11,80,-1.0776590609002723,0.6007458725038102,0.6007458725038102
18,36,20,-1.0776590609002723,-0.12243462075485255,-0.12243462075485256
18,2,30,-1.0776590609002723,1.323926365762473,1.323926365762473
18,35,20,-1.0776590609002723,0.2391556258744788,0.23915562587447883
19,1,70,-0.19189437404874254,-0.8456151140135153,-0.8456151140135153
19,23,40,-0.19189437404874254,0.2391556258744788,0.23915562587447883
19,10,70,-0.19189437404874254,-0.12243462075485255,-0.12243462075485256
19,48,60,-0.19189437404874254,-0.8456151140135153,-0.8456151140135153
19,50,90,-0.19189437404874254,-0.8456151140135153,-0.8456151140135153
19,32,80,-0.19189437404874254,0.2391556258744788,0.23915562587447883
19,30,30,-0.19189437404874254,0.6007458725038102,0.6007458725038102
19,50,60,-0.19189437404874254,-0.8456151140135153,-0.8456151140135153
19,12,90,-0.19189437404874254,-0.12243462075485255,-0.12243462075485256
19,15,40,-0.19189437404874254,-0.48402486738418393,-0.48402486738418393
19,47,40,-0.19189437404874254,0.6007458725038102,0.6007458725038102
19,36,100,-0.19189437404874254,-0.12243462075485255,-0.12243462075485256
19,38,90,-0.19189437404874254,-0.8456151140135153,-0.8456151140135153
19,16,80,-0.19189437404874254,-0.48402486738418393,-0.48402486738418393
19,10,20,-0.19189437404874254,-0.12243462075485255,-0.12243462075485256
19,29,30,-0.19189437404874254,1.6855166123918044,1.6855166123918044
19,13,70,-0.19189437404874254,1.6855166123918044,1.6855166123918044
19,37,60,-0.19189437404874254,-0.8456151140135153,-0.8456151140135153
19,14,80,-0.19189437404874254,-1.2072053606428466,-1.2072053606428468
20,50,70,0.09190108908326762,-0.8456151140135153,-0.8456151140135153
20,39,90,0.09190108908326762,1.6855166123918044,1.6855166123918044
20,36,30,0.09190108908326762,-0.12243462075485255,-0.12243462075485256
20,32,30,0.09190108908326762,0.2391556258744788,0.23915562587447883
20,15,10,0.09190108908326762,-0.48402486738418393,-0.48402486738418393
20,6,20,0.09190108908326762,0.2391556258744788,0.23915562587447883
20,35,100,0.09190108908326762,0.2391556258744788,0.23915562587447883
20,46,60,0.09190108908326762,-0.12243462075485255,-0.12243462075485256
20,47,10,0.09190108908326762,0.6007458725038102,0.6007458725038102
20,47,50,0.09190108908326762,0.6007458725038102,0.6007458725038102
20,41,30,0.09190108908326762,0.2391556258744788,0.23915562587447883
20,48,80,0.09190108908326762,-0.8456151140135153,-0.8456151140135153
20,37,100,0.09190108908326762,-0.8456151140135153,-0.8456151140135153
20,19,40,0.09190108908326762,0.6007458725038102,0.6007458725038102
20,38,60,0.09190108908326762,-0.8456151140135153,-0.8456151140135153
20,42,50,0.09190108908326762,1.6855166123918044,1.6855166123918044
20,2,90,0.09190108908326762,1.323926365762473,1.323926365762473
20,20,40,0.09190108908326762,-1.568795607272178,-1.568795607272178
20,16,60,0.09190108908326762,-0.48402486738418393,-0.48402486738418393
20,39,30,0.09190108908326762,1.6855166123918044,1.6855166123918044
21,16,60,0.7871890669364338,-0.48402486738418393,-0.48402486738418393
21,21,50,0.7871890669364338,-1.2072053606428466,-1.2072053606428468
21,12,40,0.7871890669364338,-0.12243462075485255,-0.12243462075485256
21,48,70,0.7871890669364338,-0.8456151140135153,-0.8456151140135153
21,11,60,0.7871890669364338,0.6007458725038102,0.6007458725038102
21,48,10,0.7871890669364338,-0.8456151140135153,-0.8456151140135153
21,7,50,0.7871890669364338,-0.48402486738418393,-0.48402486738418393
21,22,20,0.7871890669364338,0.9623361191331415,0.9623361191331417
21,23,100,0.7871890669364338,0.2391556258744788,0.23915562587447883
21,7,80,0.7871890669364338,-0.48402486738418393,-0.48402486738418393
21,8,100,0.7871890669364338,-0.48402486738418393,-0.48402486738418393
21,35,70,0.7871890669364338,0.2391556258744788,0.23915562587447883
21,28,20,0.7871890669364338,-0.48402486738418393,-0.48402486738418393
21,27,20,0.7871890669364338,1.6855166123918044,1.6855166123918044
21,30,20,0.7871890669364338,0.6007458725038102,0.6007458725038102
21,23,80,0.7871890669364338,0.2391556258744788,0.23915562587447883
21,5,60,0.7871890669364338,-1.568795607272178,-1.568795607272178
21,47,10,0.7871890669364338,0.6007458725038102,0.6007458725038102
21,2,40,0.7871890669364338,1.323926365762473,1.323926365762473
21,1,50,0.7871890669364338,-0.8456151140135153,-0.8456151140135153
22,33,10,1.0219038389041837,0.9623361191331415,0.9623361191331417
22,7,80,1.0219038389041837,-0.48402486738418393,-0.48402486738418393
22,23,90,1.0219038389041837,0.2391556258744788,0.23915562587447883
22,33,40,1.0219038389041837,0.9623361191331415,0.9623361191331417
22,38,80,1.0219038389041837,-0.8456151140135153,-0.8456151140135153
22,33,90,1.0219038389041837,0.9623361191331415,0.9623361191331417
22,50,10,1.0219038389041837,-0.8456151140135153,-0.8456151140135153
22,38,10,1.0219038389041837,-0.8456151140135153,-0.8456151140135153
22,27,50,1.0219038389041837,1.6855166123918044,1.6855166123918044
22,18,100,1.0219038389041837,-1.2072053606428466,-1.2072053606428468
22,30,50,1.0219038389041837,0.6007458725038102,0.6007458725038102
22,42,50,1.0219038389041837,1.6855166123918044,1.6855166123918044
22,46,60,1.0219038389041837,-0.12243462075485255,-0.12243462075485256
22,32,80,1.0219038389041837,0.2391556258744788,0.23915562587447883
22,17,90,1.0219038389041837,1.6855166123918044,1.6855166123918044
22,37,70,1.0219038389041837,-0.8456151140135153,-0.8456151140135153
22,42,40,1.0219038389041837,1.6855166123918044,1.6855166123918044
22,4,40,1.0219038389041837,-1.568795607272178,-1.568795607272178
22,17,100,1.0219038389041837,1.6855166123918044,1.6855166123918044
22,29,80,1.0219038389041837,1.6855166123918044,1.6855166123918044
23,19,20,-0.32146739872238894,0.6007458725038102,0.6007458725038102
23,43,70,-0.32146739872238894,-1.568795607272178,-1.568795607272178
23,48,20,-0.32146739872238894,-0.8456151140135153,-0.8456151140135153
23,44,50,-0.32146739872238894,0.6007458725038102,0.6007458725038102
23,22,30,-0.32146739872238894,0.9623361191331415,0.9623361191331417
23,7,40,-0.32146739872238894,-0.48402486738418393,-0.48402486738418393
23,8,60,-0.32146739872238894,-0.48402486738418393,-0.48402486738418393
23,39,60,-0.32146739872238894,1.6855166123918044,1.6855166123918044
23,23,50,-0.32146739872238894,0.2391556258744788,0.23915562587447883
23,12,40,-0.32146739872238894,-0.12243462075485255,-0.12243462075485256
23,28,70,-0.32146739872238894,-0.48402486738418393,-0.48402486738418393
23,43,20,-0.32146739872238894,-1.568795607272178,-1.568795607272178
23,46,70,-0.32146739872238894,-0.12243462075485255,-0.12243462075485256
23,45,80,-0.32146739872238894,0.2391556258744788,0.23915562587447883
23,5,80,-0.32146739872238894,-1.568795607272178,-1.568795607272178
23,44,90,-0.32146739872238894,0.6007458725038102,0.6007458725038102
23,8,40,-0.32146739872238894,-0.48402486738418393,-0.48402486738418393
23,17,100,-0.32146739872238894,1.6855166123918044,1.6855166123918044
23,47,50,-0.32146739872238894,0.6007458725038102,0.6007458725038102
23,48,90,-0.32146739872238894,-0.8456151140135153,-0.8456151140135153
24,16,40,-1.7092948357235225,-0.48402486738418393,-0.48402486738418393
24,50,40,-1.7092948357235225,-0.8456151140135153,-0.8456151140135153
24,46,30,-1.7092948357235225,-0.12243462075485255,-0.12243462075485256
24,5,30,-1.7092948357235225,-1.568795607272178,-1.568795607272178
24,29,60,-1.7092948357235225,1.6855166123918044,1.6855166123918044
24,15,90,-1.7092948357235225,-0.48402486738418393,-0.48402486738418393
24,39,40,-1.7092948357235225,1.6855166123918044,1.6855166123918044
24,40,100,-1.7092948357235225,-0.48402486738418393,-0.48402486738418393
24,42,70,-1.7092948357235225,1.6855166123918044,1.6855166123918044
24,7,100,-1.7092948357235225,-0.48402486738418393,-0.48402486738418393
24,36,10,-1.7092948357235225,-0.12243462075485255,-0.12243462075485256
24,5,100,-1.7092948357235225,-1.568795607272178,-1.568795607272178
24,40,30,-1.7092948357235225,-0.48402486738418393,-0.48402486738418393
24,7,10,-1.7092948357235225,-0.48402486738418393,-0.48402486738418393
24,23,30,-1.7092948357235225,0.2391556258744788,0.23915562587447883
24,14,30,-1.7092948357235225,-1.2072053606428466,-1.2072053606428468
24,30,40,-1.7092948357235225,0.6007458725038102,0.6007458725038102
24,41,10,-1.7092948357235225,0.2391556258744788,0.23915562587447883
